formation_id,text,intitule,labels_18,taxonomy_ids,multi_hot,statut_annotation
a041becd26d50410,"Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 42 h Certification : RNCP 41993 Codes ROME : M1402 | M1403 | M1802 | M1805 Organisme : DSTI",Architecte en intelligence artificielle,Machine Learning | Data Science | Éthique de l’IA | Big Data | Visualisation | Séries temporelles | Data Engineering,de.intro|ds.big_data|ds.intro|ds.time_series|ds.visualization|gov.ethics|ml.intro,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",ia_confirmee
064daf919d80d178,"Intitulé : Manipuler, analyser et visualiser des données grâce aux modules Python de Data Science Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 28 h Certification : RS 6763 Codes ROME : 0 Organisme : AXIO FORMATION","Manipuler, analyser et visualiser des données grâce aux modules Python de Data Science",Data Science | Python pour l’IA | Visualisation,ds.intro|ds.visualization|prog.python,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",ia_confirmee
e4aecd3479918655,"Intitulé : Développeur concepteur logiciel Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 1 an Certification : RNCP 38038 Codes ROME : M1805 Organisme : OPENCLASSROOMS",Développeur concepteur logiciel,Machine Learning | IA générative | Python pour l’IA | RAG | Automatisation,auto.intro|ml.intro|nlp.generative_ai|nlp.rag|prog.python,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",ia_confirmee
fdf8d87959d772c7,Intitulé : Intégrer l'intelligence artificielle (IA) dans les pratiques en Ressources Humaines Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : 0 Modalité : À distance Durée : 14 h Certification : RS 7423 Codes ROME : 0 Organisme : ORSYS,Intégrer l'intelligence artificielle (IA) dans les pratiques en Ressources Humaines,Machine Learning | Prompt Engineering | IA générative | Éthique de l’IA | RAG | Automatisation,auto.intro|gov.ethics|ml.intro|nlp.generative_ai|nlp.prompt_engineering|nlp.rag,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
b462908dcd331442,Intitulé : Créer des tableaux de bord dynamiques et interactifs avec Power BI Desktop Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 21 h Certification : RS 7103 Codes ROME : 0 Organisme : ORSYS,Créer des tableaux de bord dynamiques et interactifs avec Power BI Desktop,Data Science | Visualisation,ds.intro|ds.visualization,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
9129e7f86c999e75,"Intitulé : Expert en ingénierie et science des données Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 2 an Certification : RNCP 39775 Codes ROME : M1403 | M1802 | M1803 | M1805 | M1806 Organisme : OPENCLASSROOMS",Expert en ingénierie et science des données,Machine Learning | IA générative | RAG | Reinforcement Learning,ds.intro|ml.intro|ml.reinforcement|nlp.generative_ai|nlp.rag,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
e451fcf32a890d59,"Intitulé : Product builder no code Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 250 h Certification : RNCP 40593 Codes ROME : M1805 | M1806 Organisme : DATASCIENTEST",Product builder no code,Prompt Engineering | IA générative | Éthique de l’IA | Visualisation | No-code / Low-code | Automatisation,auto.intro|auto.nocode|ds.visualization|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",ia_confirmee
032f4d35477ea5d7,"Intitulé : Expert en ingénierie de l'intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 38587 Codes ROME : M1802 | M1803 | M1805 | M1810 Organisme : DATASCIENTEST",Expert en ingénierie de l'intelligence artificielle,Machine Learning | Automatisation | Data Engineering,auto.intro|de.intro|ml.intro,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",ia_confirmee
747ba1ccde5955f7,"Intitulé : Expert en ingénierie de l'intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 38587 Codes ROME : M1802 | M1803 | M1805 | M1810 Organisme : DATASCIENTEST",Expert en ingénierie de l'intelligence artificielle,Machine Learning | Deep Learning | NLP | Data Engineering | Data Science | Python pour l’IA | Visualisation | Reinforcement Learning | Séries temporelles,de.intro|dl.intro|ds.intro|ds.time_series|ds.visualization|ml.intro|ml.reinforcement|nlp.intro|prog.python,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",ia_confirmee
55e23bf8c9e0230e,Intitulé : Intégrer l'Intelligence Artificielle dans la conception et l'optimisation des actions marketing et communication Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : Non communiquée Certification : RS 7288 Codes ROME : 0 Organisme : SKILLS4ALL,Intégrer l'Intelligence Artificielle dans la conception et l'optimisation des actions marketing et communication,NLP | Prompt Engineering | IA générative | Éthique de l’IA | Automatisation,auto.intro|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
c312a0d177d3aa2c,"Intitulé : Intégrer la démarche intelligence artificielle et science des données dans la stratégie de l'entreprise Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : Non communiquée Certification : RS 6787 Codes ROME : 0 Organisme : AIVANCITY SCHOOL FOR TECHNOLOGY, BUSINESS & SOCIETY",Intégrer la démarche intelligence artificielle et science des données dans la stratégie de l'entreprise,Prompt Engineering | IA générative | Éthique de l’IA | Automatisation,auto.intro|ds.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
9485b1af813af53b,"Intitulé : Chef de projet en développement de solutions d'intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 12 j Certification : RNCP 38584 Codes ROME : M1805 Organisme : AIVANCITY SCHOOL FOR TECHNOLOGY, BUSINESS & SOCIETY",Chef de projet en développement de solutions d'intelligence artificielle,Machine Learning | IA générative | Éthique de l’IA,gov.ethics|ml.intro|nlp.generative_ai,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
d104396724dd5613,"Intitulé : TP Concepteur designer UI Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : Présentiel Durée : 399 h Certification : RNCP 35634 Codes ROME : E1104 | E1205 Organisme : THE BRIDGE ECOLE ENTREPRISES",TP Concepteur designer UI,Éthique de l’IA | No-code / Low-code | Automatisation | Data Engineering,auto.intro|auto.nocode|de.intro|gov.ethics,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",ia_confirmee
8833b026bd07a3b6,"Intitulé : Product builder no code Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 1 an Certification : RNCP 41766 Codes ROME : E1104 | M1703 | M1805 | M1806 Organisme : GLOBAL DIGITAL UNIVERSITY",Product builder no code,Prompt Engineering | IA générative | Éthique de l’IA | RAG,auto.nocode|gov.ethics|nlp.generative_ai|nlp.intro|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",ia_confirmee
cf3c54378b01e7a3,Intitulé : Numériser et optimiser un processus métier avec des outils no-code Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 6601 Codes ROME : 0 Organisme : TRAVELEARN,Numériser et optimiser un processus métier avec des outils no-code,Éthique de l’IA | No-code / Low-code | Automatisation | Data Engineering,auto.intro|auto.nocode|de.intro|gov.ethics,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",ia_confirmee
1decc730b1b36304,"Intitulé : Manager en data marketing Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 39591 Codes ROME : M1403 | M1705 Organisme : DATASCIENTEST",Manager en data marketing,Data Science | Python pour l’IA | Éthique de l’IA,ds.intro|gov.ethics|prog.python,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0]",ia_confirmee
517ace93baa0f9bd,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 26 h Certification : RS 6891 Codes ROME : 0 Organisme : SYDO,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,Prompt Engineering | IA générative | Éthique de l’IA | RAG | Automatisation,auto.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering|nlp.rag,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",ia_confirmee
e374344c6b112ff4,Intitulé : Numériser et optimiser un processus métier avec des outils no-code Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 24 h Certification : RS 6601 Codes ROME : 0 Organisme : SENZA,Numériser et optimiser un processus métier avec des outils no-code,IA générative | Éthique de l’IA | Visualisation | No-code / Low-code | RAG | Automatisation,auto.intro|auto.nocode|ds.visualization|gov.ethics|nlp.generative_ai|nlp.rag,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",ia_confirmee
eb4a28c8e3507dcb,Intitulé : Programmer et automatiser des tâches avec Python (Tosa) Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 24 h Certification : RS 6962 Codes ROME : 0 Organisme : ARTACCOMPAGNEMENT,Programmer et automatiser des tâches avec Python (Tosa),Machine Learning | Deep Learning | IA générative | Python pour l’IA | No-code / Low-code | Automatisation,auto.intro|auto.nocode|dl.intro|ml.intro|nlp.generative_ai|prog.python,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",ia_confirmee
53139d3afb774586,Intitulé : Programmer et automatiser des tâches avec Python (Tosa) Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 25 h Certification : RS 6962 Codes ROME : 0 Organisme : SKILLS4ALL,Programmer et automatiser des tâches avec Python (Tosa),Machine Learning | Python pour l’IA,ml.intro|prog.python,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",ia_confirmee
e39fbfad3e0f4522,Intitulé : Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 14 h Certification : RS 6891 Codes ROME : 0 Organisme : DEMOS,Produire et réviser du contenu professionnel multimédia en utilisant les outils d'Intelligence Artificielle Générative (IAG) de façon responsable,Machine Learning | Deep Learning | Prompt Engineering | IA générative | Data Science | Éthique de l’IA,dl.intro|ds.intro|gov.ethics|ml.intro|nlp.generative_ai|nlp.prompt_engineering,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
d35c563ab0373a1f,Intitulé : Améliorer l'efficacité de sa TPE à l'aide de l'IA Public cible : Dirigeants de TPE/PME souhaitant intégrer l'IA dans leur activité Niveau : 0 Modalité : À distance Durée : 40 h Certification : RS 7311 Codes ROME : 0 Organisme : SENZA,Améliorer l'efficacité de sa TPE à l'aide de l'IA,Prompt Engineering | IA générative | Data Science | Éthique de l’IA | No-code / Low-code | Automatisation,auto.intro|auto.nocode|ds.intro|gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]",ia_confirmee
b9ebb1f9252d707a,"Intitulé : Expert en ingénierie de données Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 180 h Certification : RNCP 40875 Codes ROME : M1802 | M1803 | M1805 | M1806 Organisme : YOU WEB",Expert en ingénierie de données,Machine Learning | Deep Learning | Prompt Engineering | IA générative | Data Engineering | Data Science | Python pour l’IA | Éthique de l’IA | Visualisation | No-code / Low-code | RAG | Automatisation,auto.intro|auto.nocode|de.intro|dl.intro|ds.intro|ds.visualization|gov.ethics|ml.intro|nlp.generative_ai|nlp.prompt_engineering|nlp.rag|prog.python,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",ia_confirmee
128f6333eb78de57,"Intitulé : Product builder no-code Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 140 h Certification : RNCP 39108 Codes ROME : M1805 Organisme : LEARNING DIGITAL GROUP",Product builder no-code,IA générative | Éthique de l’IA | Visualisation | Automatisation | Data Engineering,auto.intro|auto.nocode|de.intro|ds.visualization|gov.ethics|nlp.generative_ai|nlp.intro,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",ia_confirmee
eed9160602165857,Intitulé : Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 21 h Certification : RS 6776 Codes ROME : 0 Organisme : MON POLE FORMATION,Création de contenus rédactionnels et visuels par l'usage responsable de l'intelligence artificielle générative,Prompt Engineering | IA générative | Éthique de l’IA,gov.ethics|nlp.generative_ai|nlp.prompt_engineering,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",ia_confirmee
073c6f52b91d817c,"Intitulé : Manager en data marketing Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 39591 Codes ROME : M1403 | M1705 Organisme : DATASCIENTEST",Manager en data marketing,Data Science | Python pour l’IA | Éthique de l’IA | Visualisation | No-code / Low-code | Automatisation | Data Engineering,auto.intro|auto.nocode|de.intro|ds.intro|ds.visualization|gov.ethics|prog.python,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1]",ia_confirmee
137eb0afd6afaad0,Intitulé : Créer des tableaux de bord dynamiques et interactifs avec Power BI Desktop Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 30 h Certification : RS 7103 Codes ROME : 0 Organisme : DATASCIENTEST,Créer des tableaux de bord dynamiques et interactifs avec Power BI Desktop,Visualisation | RAG,ds.visualization|nlp.rag,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",ia_confirmee
975b582a75ced5a1,"Intitulé : Manager en data marketing Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 39591 Codes ROME : M1403 | M1705 Organisme : DATASCIENTEST",Manager en data marketing,Machine Learning | Data Science | Python pour l’IA | Visualisation | Data Engineering,de.intro|ds.intro|ds.visualization|ml.intro|prog.python,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]",ia_confirmee
fdd2f70efc27ce7f,"Intitulé : TP Concepteur développeur d'applications Public cible : Professionnels Bac+3/4 en reconversion ou spécialisation IA Niveau : BAC+3 ou 4 : licence, master 1, maîtrise (NIVEAU 6) Modalité : À distance Durée : 1 an Certification : RNCP 37873 Codes ROME : M1805 Organisme : DRS SCHOOL",TP Concepteur développeur d'applications,Machine Learning | Deep Learning | Data Engineering | Data Science | Visualisation,de.intro|dl.intro|ds.intro|ds.visualization|ml.intro,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",ia_confirmee
4cb6bce0b2a6b32f,"Intitulé : Data Science : savoir collecter, décrypter, analyser et prédire à partir de mégadonnées Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 126 h Certification : RS 5602 Codes ROME : 0 Organisme : GROUPE DES ECOLES NATIONALES D ECONOMIE ET STATISTIQUE","Data Science : savoir collecter, décrypter, analyser et prédire à partir de mégadonnées",Machine Learning | Deep Learning | NLP | Data Engineering | Data Science | Python pour l’IA | Éthique de l’IA | Big Data | Visualisation,de.intro|dl.intro|ds.big_data|ds.intro|ds.visualization|gov.ethics|ml.intro|nlp.intro|prog.python,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",ia_confirmee
